"","X","module","module_description","Acidovorax_AEP1_4","Curvibacter_AEP1_3","Duganella_C1_2","MG_21Nov119-A03-L1_S156_L003_bin.4","MG_21Nov119-A06-L1_S159_L003_bin.7","MG_21Nov119-B05-L1_S164_L003_bin.2","MG_21Nov119-B05-L1_S164_L003_bin.8","MG_21Nov119-D06-L1_S176_L003_bin.10","MG_21Nov119-D06-L1_S176_L003_bin.11","MG_21Nov119-D06-L1_S176_L003_bin.3","MG_21Nov119-D06-L1_S176_L003_bin.8","MG_21Nov119-E05-L1_S181_L003_bin.1","MG_21Nov119-E05-L1_S181_L003_bin.16","MG_21Nov119-E05-L1_S181_L003_bin.2","MG_21Nov119-E05-L1_S181_L003_bin.7","MG_21Nov119-E07-L1_S224_L004_bin.20","MG_21Nov119-E07-L1_S224_L004_bin.5","MG_21Nov119-H08-L1_S241_L004_bin.1","MG_220900001374-D09_22Sep1374-D09-L1_S133_L002_bin.2","MG_220900001374-H06_22Sep1374-H06-L1_S146_L002_bin.5","MG_220900001374-H07_22Sep1374-H07-L1_S147_L002_bin.4","MT_21Nov119-A08-L1_S201_L004_bin.5","MT_21Nov119-A09-L1_S202_L004_bin.2","MT_21Nov119-B05-L1_S164_L003_bin.6","MT_21Nov119-B08-L1_S207_L004_bin.2","MT_21Nov119-C02-L1_S167_L003_bin.5","MT_21Nov119-D04-L1_S174_L003_bin.3","MT_21Nov119-D05-L1_S175_L003_bin.2","MT_21Nov119-D07-L1_S218_L004_bin.10","MT_21Nov119-D07-L1_S218_L004_bin.4","MT_21Nov119-D07-L1_S218_L004_bin.8","MT_21Nov119-E05-L1_S181_L003_bin.17","MT_21Nov119-E05-L1_S181_L003_bin.3","MT_21Nov119-E05-L1_S181_L003_bin.4","MT_21Nov119-E05-L1_S181_L003_bin.9","MT_21Nov119-E06-L1_S182_L003_bin.3","MT_21Nov119-E07-L1_S224_L004_bin.18","MT_21Nov119-E07-L1_S224_L004_bin.5","MT_21Nov119-E08-L1_S225_L004_bin.2","MT_21Nov119-F04-L1_S186_L003_bin.6","MT_21Nov119-F04-L1_S186_L003_bin.9","MT_21Nov119-G04-L1_S192_L003_bin.1","MT_21Nov119-G04-L1_S192_L003_bin.5","MT_21Nov119-H05-L1_S199_L003_bin.4","MT_21Nov119-H05-L1_S199_L003_bin.5","MT_21Nov119-H05-L1_S199_L003_bin.9","MT_220900001374-A06_22Sep1374-A06-L1_S120_L002_bin.3","MT_220900001374-A10_22Sep1374-A10-L1_S123_L002_bin.3","MT_220900001374-B05_22Sep1374-B05-L1_S10_L001_bin.1","MT_220900001374-B06_22Sep1374-B06-L1_S124_L002_bin.5","MT_220900001374-B10_22Sep1374-B10-L1_S126_L002_bin.5","MT_220900001374-C01_22Sep1374-C01-L1_S11_L001_bin.2","MT_220900001374-C06_22Sep1374-C06-L1_S127_L002_bin.1","MT_220900001374-D02_22Sep1374-D02-L1_S17_L001_bin.10","MT_220900001374-D02_22Sep1374-D02-L1_S17_L001_bin.6","MT_220900001374-D02_22Sep1374-D02-L1_S17_L001_bin.7","MT_220900001374-D04_22Sep1374-D04-L1_S19_L001_bin.3","MT_220900001374-H06_22Sep1374-H06-L1_S146_L002_bin.5","MT_220900001374-H07_22Sep1374-H07-L1_S147_L002_bin.10","MT_220900001374-H07_22Sep1374-H07-L1_S147_L002_bin.14","MT_220900001374-H07_22Sep1374-H07-L1_S147_L002_bin.2","MT_220900001374-H07_22Sep1374-H07-L1_S147_L002_bin.7","Pelomonas_AEP2-2","Pseudomonas_C2_2","Undibacterium_C1_1"
"370",370,"M00856","Salmonella enterica pathogenicity signature, typhoid toxin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"371",371,"M00857","Salmonella enterica pathogenicity signature, Vi antigen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"372",372,"M00859","Bacillus anthracis pathogenicity signature, anthrax toxin",0,0,666.666666666667,0,0,0,0,333.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666.666666666667,0,0,0,0,0,0
"373",373,"M00860","Bacillus anthracis pathogenicity signature, polyglutamic acid capsule biosynthesis",0,285.714285714286,0,142.857142857143,0,0,0,0,0,0,0,0,0,0,571.428571428571,0,0,0,0,142.857142857143,0,0,142.857142857143,142.857142857143,142.857142857143,0,0,0,0,0,0,0,0,142.857142857143,0,0,0,0,0,0,0,0,285.714285714286,142.857142857143,142.857142857143,0,142.857142857143,0,142.857142857143,0,0,0,0,428.571428571429,142.857142857143,0,0,0,0,0,0,0,0,0,142.857142857143
"374",374,"M00861","beta-Oxidation, peroxisome, VLCFA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0
"375",375,"M00862","beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"376",376,"M00866","KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",8000,13090.9090909091,6545.45454545455,6545.45454545455,8000,6545.45454545455,6545.45454545455,0,7363.63636363636,5818.18181818182,6545.45454545455,5818.18181818182,7272.72727272727,6545.45454545455,6545.45454545455,5727.27272727273,6545.45454545455,6545.45454545455,0,6545.45454545455,6545.45454545455,5818.18181818182,6545.45454545455,9000,6545.45454545455,7272.72727272727,5818.18181818182,6545.45454545455,5818.18181818182,8727.27272727273,6545.45454545455,4454.54545454545,0,6545.45454545455,6545.45454545455,10181.8181818182,4454.54545454545,2272.72727272727,7272.72727272727,8000,6545.45454545455,90.9090909090909,5090.90909090909,6545.45454545455,0,7272.72727272727,8181.81818181818,5818.18181818182,7363.63636363636,5818.18181818182,4454.54545454545,6545.45454545455,0,5818.18181818182,0,8000,6545.45454545455,6545.45454545455,8000,5090.90909090909,8181.81818181818,8000,6545.45454545455,6545.45454545455,6545.45454545455
"377",377,"M00867","KDO2-lipid A modification pathway",166.666666666667,0,166.666666666667,666.666666666667,0,0,166.666666666667,0,333.333333333333,333.333333333333,0,0,166.666666666667,166.666666666667,333.333333333333,0,166.666666666667,0,0,166.666666666667,166.666666666667,0,0,0,0,0,0,166.666666666667,166.666666666667,0,166.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.666666666667,0,0,0,166.666666666667,0,166.666666666667,0,0,0,166.666666666667,166.666666666667,0,0,0,0,0,166.666666666667,0,0
"378",378,"M00868","Heme biosynthesis, animals and fungi, glycine => heme",4500,9000,4500,3125,4500,4500,4500,6125,6125,5250,9000,4500,4500,4500,3125,7500,3750,4500,6000,4500,4500,125,5250,3125,4500,4500,4500,3125,3125,125,6125,6125,0,4500,3125,6000,4500,1125,5250,3125,6125,6000,4500,4500,0,4500,3125,4500,8750,4500,5250,5250,7875,5250,6125,5250,4500,4500,5250,9000,7000,5250,4500,4500,4500
"379",379,"M00872","O-glycan biosynthesis, mannose type (core M3)",0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"380",380,"M00873","Fatty acid biosynthesis in mitochondria, animals",750,2000,500,1000,1250,1500,500,500,500,1000,750,750,750,1000,1000,750,500,750,125,1250,500,500,500,500,1250,750,1000,500,125,500,500,500,500,500,750,750,125,1000,500,1250,750,500,500,250,0,500,1250,1000,750,500,500,1000,750,750,500,750,500,750,500,500,1250,500,500,750,500
"381",381,"M00874","Fatty acid biosynthesis in mitochondria, fungi",3428.57142857143,6000,3428.57142857143,4714.28571428571,4285.71428571429,3428.57142857143,3428.57142857143,5571.42857142857,1285.71428571429,6000,2142.85714285714,4285.71428571429,3000,5571.42857142857,3857.14285714286,1714.28571428571,2571.42857142857,3428.57142857143,2000,15000,7285.71428571429,2142.85714285714,2571.42857142857,2571.42857142857,3428.57142857143,2571.42857142857,3000,1714.28571428571,857.142857142857,2142.85714285714,2571.42857142857,1714.28571428571,1714.28571428571,1285.71428571429,3428.57142857143,2142.85714285714,1142.85714285714,3000,1285.71428571429,2571.42857142857,3428.57142857143,8571.42857142857,1285.71428571429,1714.28571428571,0,3000,5571.42857142857,2571.42857142857,6857.14285714286,1285.71428571429,1714.28571428571,6428.57142857143,5571.42857142857,2571.42857142857,2142.85714285714,3000,3000,3428.57142857143,3428.57142857143,2571.42857142857,7285.71428571429,2142.85714285714,3000,3428.57142857143,1285.71428571429
"382",382,"M00875","Staphyloferrin B biosynthesis, L-serine => staphyloferrin B",0,0,0,0,0,0,0,0,0,0,0,0,0,142.857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.857142857143,0,0,0,0,0,0,0,0,0,0,0,0,142.857142857143,0,142.857142857143
"383",383,"M00876","Staphyloferrin A biosynthesis, L-ornithine => staphyloferrin A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"384",384,"M00877","Kanosamine biosynthesis, glucose 6-phosphate => kanosamine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.333333333333,0
"385",385,"M00878","Phenylacetate degradation, phenylaxetate => acetyl-CoA/succinyl-CoA",2909.09090909091,3272.72727272727,10636.3636363636,12727.2727272727,11818.1818181818,2909.09090909091,13636.3636363636,8181.81818181818,0,10909.0909090909,181.818181818182,2545.45454545455,2909.09090909091,19000,12727.2727272727,90.9090909090909,2545.45454545455,272.727272727273,727.272727272727,28181.8181818182,22909.0909090909,5090.90909090909,9000,90.9090909090909,1636.36363636364,0,0,181.818181818182,181.818181818182,7272.72727272727,1818.18181818182,0,0,727.272727272727,11818.1818181818,545.454545454545,0,181.818181818182,818.181818181818,0,818.181818181818,28181.8181818182,1090.90909090909,1454.54545454545,0,3636.36363636364,727.272727272727,0,2545.45454545455,90.9090909090909,0,1636.36363636364,6818.18181818182,10181.8181818182,1909.09090909091,363.636363636364,11818.1818181818,2545.45454545455,10636.3636363636,1090.90909090909,1818.18181818182,1090.90909090909,11818.1818181818,272.727272727273,727.272727272727
"386",386,"M00879","Arginine succinyltransferase pathway, arginine => glutamate",0,0,6000,0,400,0,800,0,0,0,1800,0,0,6000,800,0,0,6000,0,0,0,0,0,800,0,400,0,0,1800,0,0,0,0,200,400,0,1800,7000,0,1800,0,0,0,0,0,0,800,0,0,3200,0,7000,0,0,800,0,400,0,6000,3000,0,0,400,6000,200
"387",387,"M00880","Molybdenum cofactor biosynthesis, GTP => molybdenum cofactor",3333.33333333333,6666.66666666667,4666.66666666667,3888.88888888889,3333.33333333333,2777.77777777778,3333.33333333333,3333.33333333333,0,2777.77777777778,0,2777.77777777778,3333.33333333333,4666.66666666667,3333.33333333333,0,1000,4666.66666666667,3333.33333333333,4444.44444444444,3333.33333333333,0,3333.33333333333,111.111111111111,3333.33333333333,0,0,3333.33333333333,0,0,2777.77777777778,0,0,3333.33333333333,4444.44444444444,0,0,1333.33333333333,0,0,2777.77777777778,2666.66666666667,0,1000,0,3333.33333333333,1777.77777777778,0,3333.33333333333,5444.44444444444,0,2777.77777777778,2222.22222222222,0,2777.77777777778,0,2777.77777777778,2777.77777777778,4666.66666666667,1000,3333.33333333333,0,3333.33333333333,8000,4444.44444444444
"388",388,"M00881","Lipoic acid biosynthesis, plants and bacteria, octanoyl-ACP => dihydrolipoyl-E2/H",2000,4000,2000,2000,2000,2000,2000,3000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,3000,2000,2000,1000,2000,500,2000,2000,2000,2000,2000,3000,2000,2000,2000,2000,3000,2000,2000,2000,1000,0,2000,2000,2000,2000,2000,500,2000,2000,2000,2000,2000,2000,2000,3000,500,2000,2000,2000,2000,2000
"389",389,"M00882","Lipoic acid biosynthesis, eukaryotes, octanoyl-ACP => dihydrolipoyl-H",500,1000,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,0,500,500,500,500,500,500,500,1000,500,0,500,500,500,500,500,1000,500,500,500,500,1000,500,500,500,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,1000,0,500,500,500,500,500
"390",390,"M00883","Lipoic acid biosynthesis, animals and bacteria, octanoyl-ACP => dihydrolipoyl-H => dihydrolipoyl-E2",200,400,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,0,200,200,200,200,200,200,200,400,200,0,200,200,200,200,200,400,200,200,200,200,400,200,200,200,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,400,0,200,200,200,200,200
"391",391,"M00884","Lipoic acid biosynthesis, octanoyl-CoA => dihydrolipoyl-E2",500,1000,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,0,500,500,500,500,500,500,500,1000,500,0,500,500,500,500,500,1000,500,500,500,500,1000,500,500,500,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,1000,0,500,500,500,500,500
"392",392,"M00885","Meromycolic acid biosynthesis, initiation and elongation FAS II (KasA)",363.636363636364,727.272727272727,363.636363636364,909.090909090909,727.272727272727,545.454545454545,363.636363636364,363.636363636364,363.636363636364,1090.90909090909,545.454545454545,545.454545454545,363.636363636364,727.272727272727,1363.63636363636,545.454545454545,545.454545454545,727.272727272727,363.636363636364,1636.36363636364,1090.90909090909,909.090909090909,727.272727272727,909.090909090909,363.636363636364,909.090909090909,363.636363636364,545.454545454545,363.636363636364,363.636363636364,545.454545454545,90.9090909090909,363.636363636364,545.454545454545,545.454545454545,363.636363636364,363.636363636364,727.272727272727,363.636363636364,363.636363636364,727.272727272727,6545.45454545455,545.454545454545,181.818181818182,0,363.636363636364,727.272727272727,545.454545454545,545.454545454545,363.636363636364,363.636363636364,727.272727272727,181.818181818182,545.454545454545,363.636363636364,545.454545454545,363.636363636364,727.272727272727,363.636363636364,363.636363636364,363.636363636364,545.454545454545,363.636363636364,909.090909090909,545.454545454545
"393",393,"M00886","Meromycolic acid biosynthesis, initiation and elongation FAS II (KasA and KasB)",250,500,250,625,500,375,250,250,250,750,375,375,250,500,937.5,375,375,500,250,1125,750,625,500,625,250,625,250,375,250,250,375,62.5,250,375,375,250,250,500,250,250,500,6875,375,125,0,250,500,375,375,250,250,500,125,375,250,375,250,500,250,250,250,375,250,625,375
"394",394,"M00887","Mycolic acid biosynthesis, meromycolic acid + alpha-carboxyacyl-CoA + trehalose => TMM => TDM/mAGP/GMM",0,0,0,0,0,0,0,0,0,250,0,0,0,0,125,0,0,0,500,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"395",395,"M00888","Galactofuranan biosynthesis, decaprenyl phosphate + UDP-GlcNAc (+ dTDP-Rha/UDP-Galf) => GL-5",500,0,250,250,1000,0,250,0,0,0,0,0,250,0,250,0,0,0,1500,250,0,0,250,0,0,0,250,0,0,0,0,250,0,0,250,0,0,0,0,0,250,5000,0,0,0,250,0,0,250,250,0,250,0,250,0,0,250,0,250,0,250,0,250,0,0
"396",396,"M00889","Puromycin biosynthesis, ATP => puromycin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"397",397,"M00890","Roseoflavin biosynthesis, FMN => roseoflavin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"398",398,"M00891","Ditryptophenaline biosynthesis, tryptophan + phenylalanine => ditryptophenaline",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"399",399,"M00892","UDP-N-acetyl-D-glucosamine biosynthesis, eukaryotes, glucose => UDP-GlcNAc",1125,3000,2250,2250,1500,2625,2250,1125,125,2250,500,1875,1125,1125,3750,500,1500,1125,2625,1125,1125,125,125,500,1500,750,125,1875,500,1500,1125,500,500,2250,3000,500,500,1500,500,500,1500,2250,2625,3000,0,750,1875,750,1875,1125,2000,1125,1875,500,1125,500,2625,1500,2250,1875,1500,750,2250,1125,2250
"400",400,"M00893","Lovastatin biosynthesis, malonyl-CoA => lovastatin acid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"401",401,"M00894","Cannabidiol biosynthesis, malonyl-CoA => cannabidiol/dronabinol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"402",402,"M00895","Thiamine biosynthesis, prokaryotes, AIR (+ DXP/glycine) => TMP/TPP",7000,9600,4800,4200,4200,400,4200,4800,100,6000,4200,4200,6300,6400,4200,100,4800,6400,200,6300,6300,100,5400,400,4800,4200,100,4200,2000,100,1200,0,900,4200,4200,100,0,4900,4200,100,600,5600,900,0,0,4800,2500,0,1500,5600,0,6400,5400,4200,3000,100,4200,600,4800,900,6300,100,4200,6400,4200
"403",403,"M00896","Thiamine biosynthesis, archaea, AIR (+ NAD+) => TMP/TPP",3428.57142857143,3428.57142857143,2857.14285714286,1714.28571428571,1714.28571428571,571.428571428571,1714.28571428571,2142.85714285714,142.857142857143,2571.42857142857,2285.71428571429,2857.14285714286,2857.14285714286,2285.71428571429,1714.28571428571,142.857142857143,1714.28571428571,2285.71428571429,285.714285714286,2857.14285714286,2857.14285714286,142.857142857143,4000,142.857142857143,1714.28571428571,2285.71428571429,142.857142857143,2857.14285714286,1714.28571428571,142.857142857143,857.142857142857,0,1285.71428571429,2857.14285714286,1714.28571428571,142.857142857143,0,2285.71428571429,2857.14285714286,142.857142857143,285.714285714286,2857.14285714286,1285.71428571429,0,0,1714.28571428571,1285.71428571429,0,2142.85714285714,1285.71428571429,0,2285.71428571429,2142.85714285714,2857.14285714286,2857.14285714286,142.857142857143,1714.28571428571,285.714285714286,2857.14285714286,1285.71428571429,3428.57142857143,142.857142857143,1714.28571428571,2285.71428571429,2857.14285714286
"404",404,"M00897","Thiamine biosynthesis, plants, AIR (+ NAD+) => TMP/thiamine/TPP",200,1600,200,800,800,200,800,200,200,1200,200,800,200,200,800,200,800,200,400,200,200,200,200,200,800,200,200,800,400,0,800,200,0,200,800,200,0,200,800,0,200,200,200,200,0,800,200,200,0,200,0,200,800,200,200,200,800,200,200,200,200,200,800,200,200
"405",405,"M00898","Thiamine biosynthesis, pyridoxal-5P => TMP/thiamine/TPP",0,0,0,0,0,200,0,200,200,200,0,200,0,0,0,200,0,0,0,0,0,200,0,200,0,0,200,200,0,0,200,200,0,0,0,200,0,0,200,0,200,0,200,200,0,0,0,200,0,0,0,0,200,0,0,200,0,200,0,0,0,200,0,0,0
"406",406,"M00899","Thiamine salvage pathway, HMP/HET => TMP",1200,2400,1200,1200,1200,200,1200,1600,200,1600,800,1200,1200,800,1200,0,1200,800,3000,1200,1200,0,1600,0,1200,800,200,1200,200,0,400,0,1800,1200,1200,0,0,800,1200,0,400,2400,800,0,0,1200,200,0,1200,200,0,800,1600,1200,1200,0,1200,400,1200,800,3000,0,1200,800,1200
"407",407,"M00900","Crocin biosynthesis, crocetin => crocin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"408",408,"M00901","Fumiquinazoline biosynthesis, tryptophan + alanine + anthranilate => fumiquinazoline",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"409",409,"M00902","Podophyllotoxin biosynthesis, coniferyl alcohol => podophyllotoxin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410",410,"M00903","Fosfomycin biosynthesis, phosphoenolpyruvate => fosfomycin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411",411,"M00904","Dapdiamides biosynthesis, L-2,3-diaminopropanoate => dapdiamide A/B/C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"412",412,"M00905","Grixazone biosynthesis, aspartate 4-semialdehyde => grixazone B",0,666.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"413",413,"M00906","Ethynylserine biosynthesis, lysine => ethynylserine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"414",414,"M00909","UDP-N-acetyl-D-glucosamine biosynthesis, prokaryotes, glucose => UDP-GlcNAc",3125,7500,5000,6750,3750,2625,5000,4500,500,5000,3750,1875,3125,3125,7500,1125,3750,3125,5625,3125,2500,500,500,2000,3750,3750,1125,4375,3125,1500,3125,2500,2000,5000,6875,500,2000,3750,500,2000,3750,6750,2625,3000,125,2500,4375,2500,6750,3125,1125,3125,6750,1125,3125,500,5625,3750,5000,3000,5250,750,5000,3125,5000
"415",415,"M00910","Phenylalanine biosynthesis, chorismate => arogenate => phenylalanine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"416",416,"M00911","Riboflavin biosynthesis, fungi, GTP => riboflavin/FMN/FAD",750,1000,1125,1125,750,500,2000,1500,0,500,500,500,750,1125,750,125,500,1125,1125,750,750,500,500,500,500,1125,500,500,500,0,2500,0,0,2000,750,500,0,1125,500,500,1125,750,125,500,0,500,500,750,750,750,0,1500,1000,500,500,500,500,2000,1125,125,1500,500,750,1125,2000
"417",417,"M00912","NAD biosynthesis, tryptophan => quinolinate => NAD",4846.15384615385,8615.38461538462,3230.76923076923,5538.46153846154,4923.07692307692,1230.76923076923,4923.07692307692,2153.84615384615,307.692307692308,4307.69230769231,923.076923076923,1230.76923076923,6153.84615384615,3692.30769230769,4923.07692307692,5384.61538461538,4307.69230769231,692.307692307692,3076.92307692308,7384.61538461538,6153.84615384615,4307.69230769231,4846.15384615385,1923.07692307692,4307.69230769231,2769.23076923077,1230.76923076923,1923.07692307692,692.307692307692,3769.23076923077,1923.07692307692,307.692307692308,0,4307.69230769231,4923.07692307692,3230.76923076923,0,923.076923076923,3769.23076923077,307.692307692308,1923.07692307692,3769.23076923077,2692.30769230769,2307.69230769231,0,1923.07692307692,1230.76923076923,692.307692307692,5923.07692307692,1230.76923076923,461.538461538462,4307.69230769231,1384.61538461538,4307.69230769231,692.307692307692,3769.23076923077,4923.07692307692,1923.07692307692,2769.23076923077,461.538461538462,2307.69230769231,3769.23076923077,4923.07692307692,692.307692307692,4307.69230769231
"418",418,"M00913","Pantothenate biosynthesis, 2-oxoisovalerate/spermine => pantothenate",7200,8000,2400,1800,4800,3600,5600,6400,0,6600,1200,3000,7200,7200,5600,1200,1800,2400,4800,17600,4800,3000,3600,1800,4000,1200,2400,3200,200,3000,4800,0,200,2400,1800,3600,0,1800,1800,3600,11200,6000,4000,3000,0,3200,6400,800,4800,2400,0,7200,8000,3000,4200,3600,4000,8000,3000,800,3600,3000,4000,2400,2400
"419",419,"M00914","Coenzyme A biosynthesis, archaea, 2-oxoisovalerate => 4-phosphopantoate => CoA",2142.85714285714,2571.42857142857,571.428571428571,1285.71428571429,2142.85714285714,571.428571428571,2142.85714285714,3000,0,1142.85714285714,571.428571428571,571.428571428571,2142.85714285714,3000,1714.28571428571,142.857142857143,571.428571428571,857.142857142857,1714.28571428571,3000,1285.71428571429,571.428571428571,571.428571428571,571.428571428571,1285.71428571429,142.857142857143,857.142857142857,1285.71428571429,571.428571428571,571.428571428571,1285.71428571429,0,0,571.428571428571,1285.71428571429,571.428571428571,0,571.428571428571,571.428571428571,571.428571428571,2571.42857142857,571.428571428571,1285.71428571429,571.428571428571,0,1285.71428571429,1714.28571428571,571.428571428571,2142.85714285714,1714.28571428571,0,1714.28571428571,3428.57142857143,571.428571428571,571.428571428571,571.428571428571,1714.28571428571,1285.71428571429,571.428571428571,857.142857142857,571.428571428571,571.428571428571,1714.28571428571,857.142857142857,571.428571428571
"420",420,"M00915","Caffeine degradation, caffeine => xanthine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
